4.04167	8.85706	0.951799	9.80886
4.05	8.99996	0.808863	9.80882
4.05833	9.13267	0.676121	9.80879
4.06667	9.25468	0.554075	9.80876
4.075	9.36554	0.443191	9.80873
4.08333	9.4648	0.343901	9.8087
4.09167	9.55208	0.256593	9.80868
4.1	9.62704	0.181613	9.80866
4.10833	9.68938	0.119261	9.80864
4.11667	9.73884	0.0697871	9.80862
4.125	9.77522	0.033392	9.80861
4.13333	9.79838	0.0102234	9.80861
4.14167	9.80823	0.000375714	9.8086
4.15	9.80472	0.00388924	9.80861
4.15833	9.78786	0.0207496	9.80861
4.16667	9.75773	0.050888	9.80862
4.175	9.71445	0.0941817	9.80863
4.18333	9.65819	0.150455	9.80865
4.19167	9.58918	0.219481	9.80867
4.2	9.5077	0.300984	9.80869
4.20833	9.41408	0.394638	9.80871
4.21667	9.30867	0.500075	9.80874
4.225	9.19189	0.616884	9.80877
4.23333	9.06419	0.744615	9.80881
4.24167	8.92606	0.882782	9.80884
4.25	8.77801	1.03087	9.80888
4.25833	8.6206	1.18832	9.80892
4.26667	8.45438	1.35458	9.80896
4.275	8.27995	1.52905	9.809
4.28333	8.09792	1.71113	9.80905
4.29167	7.90891	1.90018	9.80909
4.3	7.71355	2.09559	9.80914
4.30833	7.51247	2.29671	9.80918
4.31667	7.30632	2.5029	9.80922
4.325	7.09572	2.71354	9.80927
4.33333	6.88132	2.92799	9.80931
4.34167	6.66373	3.14563	9.80935
4.35	6.44357	3.36583	9.8094
4.35833	6.22143	3.588	9.80944
4.36667	5.99792	3.81156	9.80948
4.375	5.77358	4.03593	9.80951
4.38333	5.54898	4.26057	9.80955
4.39167	5.32465	4.48494	9.80959
4.4	5.10109	4.70854	9.80962
4.40833	4.87878	4.93087	9.80965
4.41667	4.6582	5.15149	9.80968
4.425	4.43977	5.36994	9.80971
4.43333	4.22392	5.58582	9.80974
4.44167	4.01102	5.79874	9.80976
4.45	3.80146	6.00833	9.80979
4.45833	3.59557	6.21424	9.80981
4.46667	3.39366	6.41617	9.80983
4.475	3.19603	6.61382	9.80985
4.48333	3.00295	6.80692	9.80987
4.49167	2.81468	6.99521	9.80988
4.5	2.63143	7.17847	9.8099
4.50833	2.45342	7.35649	9.80991
4.51667	2.28084	7.52908	9.80992
4.525	2.11385	7.69608	9.80993
4.53333	1.95262	7.85732	9.80994
4.54167	1.79727	8.01268	9.80995
4.55	1.64793	8.16203	9.80996
4.55833	1.5047	8.30526	9.80996
4.56667	1.36769	8.44228	9.80997
4.575	1.23696	8.57301	9.80997
4.58333	1.1126	8.69738	9.80998
4.59167	0.994667	8.81532	9.80998
4.6	0.883205	8.92678	9.80999
4.60833	0.778264	9.03172	9.80999
4.61667	0.679878	9.13011	9.80999
4.625	0.588078	9.22191	9.80999
4.63333	0.502889	9.3071	9.80999
4.64167	0.424329	9.38566	9.80999
4.65	0.352415	9.45758	9.81
4.65833	0.287157	9.52284	9.81
4.66667	0.228565	9.58143	9.81
4.675	0.176645	9.63335	9.81
4.68333	0.131401	9.6786	9.81
4.69167	0.0928364	9.71716	9.81
4.7	0.0609529	9.74904	9.81
4.70833	0.0357517	9.77425	9.81
4.71667	0.0172333	9.79276	9.81
4.725	0.00539778	9.8046	9.81
4.73333	0.000245348	9.80975	9.81
4.74167	0.00177598	9.80822	9.81
